UID,m199005,m199006,m199007,m199008,m199009,m199010,m199105,m199106,m199107,m199108,m199109,m199110,m199205,m199206,m199207,m199208,m199209,m199210,m199305,m199306,m199307,m199308,m199309,m199310,m199405,m199406,m199407,m199408,m199409,m199410,m199505,m199506,m199507,m199508,m199509,m199510,m199605,m199606,m199607,m199608,m199609,m199610,m199705,m199706,m199707,m199708,m199709,m199710,m199805,m199806,m199807,m199808,m199809,m199810,m199905,m199906,m199907,m199908,m199909,m199910,m200005,m200006,m200007,m200008,m200009,m200010,m200105,m200106,m200107,m200108,m200109,m200110,m200205,m200206,m200207,m200208,m200209,m200210,m200305,m200306,m200307,m200308,m200309,m200310,m200405,m200406,m200407,m200408,m200409,m200410,m200505,m200506,m200507,m200508,m200509,m200510,m200605,m200606,m200607,m200608,m200609,m200610,m200705,m200706,m200707,m200708,m200709,m200710,m200805,m200806,m200807,m200808,m200809,m200810,m200905,m200906,m200907,m200908,m200909,m200910,m201005,m201006,m201007,m201008,m201009,m201010,m201105,m201106,m201107,m201108,m201109,m201110,m201205,m201206,m201207,m201208,m201209,m201210,m201305,m201306,m201307,m201308,m201309,m201310,m201405,m201406,m201407,m201408,m201409,m201410,m201505,m201506,m201507,m201508,m201509,m201510,m201605,m201606,m201607,m201608,m201609,m201610,m201705,m201706,m201707,m201708,m201709,m201710
40002800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.9525,1024.59,1024.096667,1023.662,NA,NA,1023.653333,1023.931667,1023.9,1023.89,1023.84,1023.94,1024.113333,NA,1024.28,1023.88,1023.68,1023.48,1024.023333,1024.58,1024.2,1023.833333,1023.78,NA,1024.256667,1024.023333,1023.86,NA,NA,1024.13,NA,NA,NA,NA,NA,NA,1024.235,1023.73,NA,1022.93,1023.18,1023.33,1024.46,1024.51,1024.48,1023.99,NA,1023.62,NA,NA,NA,NA,1023.51,NA,NA,1025.36,1025.105,1025.03,1025.33,1025.53,1024.68,NA,NA,NA,NA,NA,1024.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40003100,998.885,999.5825,999.7516667,999.62,999.36,999.1733333,1000.566538,1000.3865,999.8227273,999.9772727,999.39375,999.2133333,NA,NA,999.47,NA,NA,NA,NA,1002.64,1001.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,999.98,999.83,NA,NA,999.46,1000.48,999.86,1000.04375,999.415,999.3,999.222,999.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999.35,999.23,999.126,999.06,999.31,1000.014,999.92,999.41,999.19,999.465,999.978,999.665,999.27,NA,998.71,998.55,999.4433333,1001.85375,1000.204,999.725,1000.063333,999.74,1000.44,1000.115,999.535,999.375,999.37,999.755,1000.066667,999.5,999.225,999.14,999.104,999.0466667,1000.343333,999.97,999.745,1000.09,999.92,1000.57,1000.92,1001.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000.893333,1001.122,1001.655,1001.122,1000.036667,999.41,1001.0575,1000.336667,999.94,999.73,999.43,998.92,1001.006667,1001.573333,1002.204,1000.726667,999.7533333,999.9533333,NA,1001.68,NA,1000.49,NA,NA,NA,1000.476667,1000.82,1001.13,1001.27,1000.29,999.775,1000.83,1002.15,NA,1002.13,NA,1001.136667,NA,1000.96,1000.67,1000.72,1000.89
40003300,NA,NA,NA,NA,NA,NA,1027.903333,1027.602,1027.306667,1027.221111,1027.19,1027.063333,1027.734,1027.742308,1027.83,1027.656667,1027.63,1027.645,1028.114,1028.64,1028.496667,1028.021429,1027.88,NA,1027.952857,1028.1025,1027.758,1028.024286,1027.77,1027.942,1027.872,1027.892,1027.891111,1027.87,1027.615556,1027.73,1027.876667,1027.951818,1027.557778,1027.391429,1027.205714,1026.985,1027.4675,1027.56,1027.950769,1027.784545,1027.666667,1027.566667,1027.7875,1027.78,1027.956364,1027.64,1027.375714,1027.245,1028.026,1028.075556,1027.924444,1027.861667,1027.802222,1027.525,1027.825714,1028.048571,1027.866,1027.647778,1027.43,1027.22,1028.113636,1028.145,1027.736364,1027.423,1027.203,1027,1027.433333,1027.978,1027.831818,1027.668889,1027.555455,1027.72,1028.101111,1027.786,1027.686,1027.379091,1027.05,1026.83,1027.752,1028.07625,1028.152,1027.77625,NA,NA,1028.048,1028.088,1027.615,1027.456667,1027.645,1028.11,1028.056667,1027.843333,1027.615,1027.366,1027.365,1027.26,1027.878,1027.705,1027.345,1027.722,1027.566,1027.67,1028.175,1028.215,1027.8,1027.6,1027.335,1027.203333,1026.78,1026.635,1026.474,1026.395,1026.37,1026.45,1027.915,1028.096667,1028.014,1028.023333,1028.406667,1028.11,1028.316,1028.256,1028.14,1028.008,1027.572,NA,1028.082857,1027.973333,1027.678,1027.414,1027.09,1026.76,1028.08,1028.237143,1028.24,1027.9,1027.524,1027.43,1028.41,1029.156,1028.775,1027.816667,1027.75,NA,1027.82,1027.9625,1028.244,1028.24,1028.21,NA,1028.32,1028.93,1028.3,1028.63,1028.78,NA,NA,NA,NA,NA,NA,NA
40005700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.72,1023.32,NA,1023.3375,1022.9325,1022.614,1022.84,1022.673333,1022.54,1022.595,1022.5,1022.415,1022.49,1022.22,1022.235,1022.632,1022.74,1022.505,1022.236,1022.095,1021.86,1022.436,1022.355,1022.44,1022.472,1022.4,1022.168,1022.656,1022.415,1022.368,1022.236,1021.97875,1021.872,1022.76,NA,NA,1022.45,1022.155,1021.818,1021.595,1022.122,1022.17,1021.885,1021.498,1021.095,1022.528,1022.756,1022.285,1021.972,1021.715,1021.515,1021.52,1021.804,1021.97,1021.87,1021.705,1021.71,1021.576,1021.51,1021.365,1020.96,1020.61,1020.264,1020.54,1021.325,1021.632,1021.475,1021.665,1021.628,1022.312,1022.34,1021.956,1021.695,1021.772,1021.88,1022.66,1022.424,1022.133333,1021.89,1021.676,1021.405,1021.88,1021.692,1021.266667,1021.184,1021.23,1021.325,1021.724,1021.865,1021.65,1021.336,1020.995,1020.808,1020.924,1020.72,1020.532,1020.26,1020.115,1020.124,1020.636667,1020.6725,1020.7925,1020.75,1020.7975,1021.06,1022.656,1022.565,1022.865,1022.61,1022.123333,1021.7,1022.1325,1022.0575,1021.516,1021.1425,1020.705,1020.276,1021.1975,1021.5675,1021.62,1021.3925,1021.033333,1021,1022.15,1022.86,1023.135,1022.6175,1022.346,1022.08,1021.8475,1022.154,1022.501667,1022.666,1022.8475,1022.485,1022.622,1022.5775,1022.6225,1022.996,1023.4475,1023.688,1022.872,1022.6925,1022.462,1022.415,1022.263333,1022.416
40006100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.86,1022.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.92,1022.635,NA,1022.53,1021.99,1021.47,NA,1021.723333,1021.835,1021.8,1022.26,1022.03,1022.595,1022.26,1022.32,1022.76,1022.91,1024.07,1022.31,NA,1021.84,1021.8,1021.64,1021.84
40006300,NA,1014.423333,1014.805556,1015.045,NA,NA,1015.605,1016.48,1016.32,1016.55,1016.43,1016.2,1018,1017.98,NA,NA,1017.64,NA,1018.82,1019.86,NA,NA,NA,1018.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.365,1018.097143,1017.74,1017.553333,1017.34,1018.12,NA,1018.06,1018.31,1018.02,1017.68,1018.41,1017.99,1017.99,1017.77,1017.57,1017.22,1018.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.7425,1018.66,1018.03,1017.6925,1017.23,1017.105,1017.476667,1017.665,1018.005,1017.53,1017.246667,NA,1017.533333,1017.406667,1017.33,1016.913333,1016.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40009200,NA,1014.007143,1014.45,1014.943333,1014.998,NA,1015.946,1016.41,1016.246667,1016.49,1016.406,NA,1017.971429,1017.857778,1018.111429,1017.985455,1017.75,NA,1018.855,1019.606667,1019.496053,1019.34,1019.092222,1018.536,NA,NA,NA,NA,NA,NA,1018.19,1018.122778,1018.078696,1018.256667,NA,NA,1018.1875,1018.257692,1018.047692,1017.694667,NA,NA,1018.112,1017.925,1018.16,1018.228,1018.1,1017.806667,1018.266667,1017.917778,1017.874444,1017.69,1017.3875,1017.37,1018.55,1018.653333,1018.57,1018.052857,1017.668571,1017.336667,1017.405,1018.148333,1018.143636,1017.81,1017.448,1017.12,1018.8,1018.54,1017.971429,1017.656,1017.368,1017.13,1017.313333,1017.685,1017.775,1017.49,1017.287143,1017.296667,1017.564,1017.47,1017.336,1016.892,1016.606667,1016.3,1016.745455,1017.755,1018.06,1017.656667,1017.61,1017.463333,1018.068,1018.008,1017.45,1017.1875,1017.256,1017.4,1017.98,1017.705,1017.296667,1017.026667,1016.88,1016.668,1017.665,1017.428333,1016.91,1016.9,1016.975714,1017.163333,1017.973846,1018.05,1017.704,1017.406667,1017.073333,1016.973333,1017.3175,1017.11,1016.805,1016.662857,1016.43,1016.58,1017.727,1017.815,1017.9075,1017.772857,1018.0425,1018.314,1018.863636,1018.745,1018.8,1018.374545,1017.776,1017.3675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40009202,NA,1013.355833,1013.63,1013.99,1013.794,1013.47,1015.392727,1016.4075,1016.274,1016.51,1016.395,1016.255,1017.97,1017.825,1018,1017.815,1017.71,1017.59,1018.83,1019.347,1019.468889,1019.348,1019.063333,1018.512,1018.303333,1018.2125,1018.124,1018.02,1017.946667,1017.916,1018.055,1018.0375,1017.954,1018.188333,1017.845,1017.86,1018.2375,1018.421667,1018.21125,1017.815714,1017.63,1017.42,1018.112,1017.925,1018.16,1018.228,1018.1,1017.806667,1018.266667,1017.917778,1017.874444,1017.69,1017.3875,1017.37,1018.55,1018.653333,1018.57,1018.052857,1017.668571,1017.336667,1017.405,1018.148333,1018.143636,1017.81,1017.448,1017.12,1018.8,1018.54,1017.971429,1017.656,1017.368,1017.13,1017.313333,1017.685,1017.775,1017.49,1017.287143,1017.296667,1017.564,1017.47,1017.336,1016.892,1016.606667,1016.3,1016.745455,1017.755,1018.06,1017.656667,1017.61,1017.463333,1018.068,1018.008,1017.45,1017.195,1017.256,1017.4,1017.98,1017.705,1017.296667,1017.026667,1016.88,1016.668,1017.665,1017.428333,1016.91,1016.9,1016.975714,1017.163333,1017.973846,1018.05,1017.704,1017.406667,1017.073333,1016.973333,1017.3175,1017.11,1016.805,1016.662857,1016.43,1016.58,1017.727,1017.815,1017.9075,1017.772857,1018.0425,1018.314,1018.863636,1018.745,1018.8,1018.374545,1017.776,1017.3675,1017.745,1017.594286,1017.06,1016.717143,1016.21,1015.78,1017.491111,1017.831111,1017.851429,1017.5525,1017.236,1017.166667,1018.531111,1019.044615,1019.44,1018.275556,1017.872,1017.673333,1017.386667,1017.617778,1018.042,1018.396,1018.674,1018.236667,1018.238182,1018.1875,1018.415556,1018.853333,1019.446364,1019.413,1018.511111,1018.393333,1018.017143,1017.954286,1017.937143,1017.944
40011700,NA,979.435,980.11,980.86,980.94,980.74,982.5133333,982.17,981.6728571,981.848,981.535,NA,981.895,981.7718182,982.2419231,981.9183333,981.572,981.47,982.6264103,983.1665,983.2705263,982.96,982.6276923,981.9455556,981.9013333,981.8316667,981.8075,981.835,981.67,981.588,981.8358333,981.5291667,981.6530769,981.65,981.235,NA,981.67,981.9725,981.634,981.2566667,981.24,NA,981.46,981.34,981.7666667,981.765,NA,NA,NA,NA,NA,NA,981.1442857,981.07,982.5485714,982.256,981.89,981.44,NA,NA,981.07,982.005,981.67,981.175,980.9,NA,982.44,981.9333333,981.3866667,981.18,980.97,NA,981.13,981.6766667,981.59,981.2833333,981.0233333,981.09,981.58,981.545,981.34,981.06,980.65,980.4366667,980.785,982.0785714,981.94,981.245,981.45,981.37,982.3666667,982.308,981.464,981.16,981.1533333,981.45,981.63,981.4,981.06,980.82,980.528,980.33,981.455,981.31,980.96,981.03,980.9566667,981.2833333,981.8942857,982.02,981.77,981.5885714,981.265,981.09,NA,NA,NA,NA,NA,NA,982.2,982.2666667,982.096,982.0333333,982.228,982.4333333,982.4414286,982.395,982.4385714,981.735,981.1833333,980.95,981.764,981.51,981.152,980.732,980.27,NA,981.55,981.7757143,981.7642857,981.502,981.12,NA,982.13,982.6233333,982.1171429,981.1066667,980.968,980.87,981.01,981.4042857,981.634,981.7185714,981.978,981.6233333,981.63,981.79,981.85,982.006,982.435,982.77,981.976,981.78,981.515,981.512,981.56,981.52
40012400,NA,969.57,970.8433333,971.13,971.02,970.79,972.466,972.585,972.3,972.265,972.34,972.13,972.665,972.7066667,972.66,972.665,972.41,NA,972.7848148,972.7755,973.6822222,972.99,972.428125,972.08,972.2588889,972.3333333,972.2014286,972.2785714,972.3157143,972.34,972.1977778,972.1,971.9822222,972.0355556,971.7733333,971.9325,972.1146154,972.4353846,972.0766667,971.8622222,971.7516667,971.5775,971.9355556,971.7842857,972.0344444,972.1483333,NA,971.83,NA,971.9683333,972.03,971.928,971.654,971.562,972.4357143,972.4185714,972.2957143,971.89,971.6666667,971.332,971.418,971.9166667,971.986,971.816,971.5333333,971.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41004300,1745.75,1745.903333,1745.982222,1745.8325,1745.44,1745.35,1745.505,1746.119167,1746.287692,1746.198,1746.01,1745.822857,1746.676667,1746.712857,1747.066667,1747.324545,1747.47,NA,1748.761429,1748.785556,1748.865,1748.43,1748.2325,NA,1748.13,1748.273333,1748.47,1747.896667,1747.696667,NA,1748.384286,1747.913333,1747.655,1748.14,NA,NA,1748.04,1748.15,1747.616667,1747.376667,1747.19,1747.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1748.33,1747.902,1747.635,1747.385,1747.115,1746.956667,1748.14,1747.882,1747.44,1747.37,1747.04,1747.11,1747.766,1747.565,1747.275,1746.85,1746.723333,1746.55,1746.65,1747.162,1747.265,1746.96,1746.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1748.23,1748.326,1747.91,1748.28,1748.33,1748.32
41008900,1774.804286,1775.19,1775.296667,1775.366,1774.923333,1774.77,1774.89,1775.758,1776.108333,1775.86,NA,1775.11,1775.67,NA,NA,NA,NA,NA,1776.13,1776.4,NA,NA,NA,NA,NA,1776.01,NA,NA,NA,NA,NA,1775.81,1775.885,1775.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1775.4725,1775.341,1774.968889,1774.688889,1775.746667,1775.642,1775.44,1775.165,1775.224,NA,1775.725,1775.53,1775.14,1775.04,NA,NA,NA,NA,NA,NA,NA,NA,1774.01,1774.65,1774.78,1774.53,1774.21,NA,1774.4175,1774.795,1774.77,1774.42,1774.52,1774.74,1776.375,1776.07,1775.692,1775.825,1775.79,1775.78,1775.4,1775.4,1775.25,1775.26,1775.25,1775.4,1775.832,1775.806667,1775.25,1775.055,1774.77,1774.773333,1775.46,1775.36,1775.44,1775.21,1774.84,NA,1775.76,1776.095,1775.906667,1775.608,1776.66,NA,1775.9,1775.675,NA,1775.2,1775.06,NA,NA,1775.35,1775.21,1774.54,NA,NA,1774.98,1775.745,1775.826667,1775.62,1775.21,1775.16,1776.062391,1776.686167,1776.164194,1775.806129,1775.647333,1775.414194,1775.746667,1776.15,1775.9,1775.815,1775.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41011000,NA,1754.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1755.57,1755.94,1756.52,NA,1756.12,NA,NA,1758.038519,1757.891667,1757.35,1756.6,NA,NA,NA,1757.905714,1756.625455,1756.548,1756.235556,1756.062222,NA,1756.21,1756.202,1756.16,NA,NA,NA,NA,NA,NA,NA,NA,1756.32,1756.015,1756.15,1755.925,1755.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1755.77,1755.51,1755.626667,1756.95,NA,NA,NA,NA,NA,1756.558333,1757.051667,1756.015,1755.84,1756.196667,1756.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1757.02,1756.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42001300,NA,1053.06,1053.59,NA,NA,NA,1053.83,NA,NA,NA,NA,1054.53,1055.14,1054.9,1054.89,1054.855,NA,NA,1055.683333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1054.19,1054.57,1054.15,NA,NA,1053.71,1055.525,1055.48,1055.075,1054.893333,NA,NA,1055.403333,1055.326,1055.01,1054.82,1055.07,1055.29,1055.806667,1056.0825,1055.673333,1055.34,1055.086667,1055.13,1055.535,1055.3,1054.942,1054.663333,1054.395,1054.912,1056.412,1056.475,1056.722,1056.67,1057.5,1057.96,1058.208333,1057.875,1057.845714,1057.396667,1056.842857,1056.325,1056.702857,1056.817143,1056.504286,1055.971667,1055.425,1055.1,1056.22,1056.371667,1056.355,1056.05,1055.743333,1055.655,1056.43,1058.44,1057.66,1057.4,1056.866667,1056.623333,1056.42,1056.4325,1056.383333,1056.2875,NA,1056.07,1056.485,1056.31,1054.673333,1055.86,1055.986667,1055.99,1057.09,1057.046667,1056.764,1057.015,1057.42,1057.38
42001400,NA,1060.87,1062.146667,NA,1062.01,1061.51,1062.143333,1063.66,1062.41,NA,NA,1062.21,1062.21,1062.07,NA,1062.01,NA,NA,1062.2725,1063.9725,1062.465,1062.296667,1062.26,1062.26,NA,1062.995,1062.0775,NA,NA,NA,1062.253333,1062.173333,1062.09,1062.008,NA,NA,NA,NA,NA,NA,NA,NA,1061.87,NA,NA,1061.97,1061.77,NA,1062.07,NA,1061.57,1061.07,1060.87,1061.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1061.52,NA,NA,NA,NA,NA,NA,1062.16,1061.89,NA,NA,1061.74,NA,NA,NA,NA,NA,NA,NA,NA,1060.93,1061.6725,1061.49,1061.25,NA,NA,NA,NA,1062.18,NA,NA,NA,NA,NA,NA,NA,NA,1061.87,1062.08,1061.87,1061.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,1063.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1062.25,NA,1061.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
42003700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1148.985,1148.914,1148.253333,1148.051667,1147.92,1147.97,1149.365,1150.065,1148.34,1148.14,1148.09,1148.04,1148.29,1148.706667,1148.54,1148.306667,NA,NA,1148.92,1148.62,1148.52,1148.653333,1148.32,NA,1149.256667,1148.89,1148.69,1148.756667,1148.69,1149.19
42004700,NA,1509.58,1509.74,NA,NA,NA,NA,1510.94,NA,NA,NA,NA,1510.16,NA,1510.26,NA,NA,NA,1511.91,1511.906667,1512.09,1511.26,NA,NA,NA,1510.53,NA,NA,NA,NA,1510.863,1510.43625,1510.463125,1510.541111,1510.578,1510.6,NA,NA,NA,NA,NA,NA,1511.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510.77,NA,1510.075,1510,1509.933333,1509.85,1511.1,1511.125,1510.9,1510.625,1510.37,1510.395,1510.936667,1510.836667,1510.736667,1510.57,1510.47,1510.37,1511.47,1511.62,NA,NA,1512.62,1512.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1511.05,1511.675714,1511.2825,1510.85,NA,1510.62,1510.26,1510.935,1511.14,1511.32,NA,1510.61,1511.27,1511.45,1511.25,1511,1511,1510.95,NA,NA,1510.85,1511.2,NA,NA
42007000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1686.3075,1686.4075,1686.286667,1685.91,1685.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1686.64,1686.665,NA,1686.49,NA,1685.79,NA,1685.77,1685.72,1685.57,1685.42,1685.27,NA,1686.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1690.66,1690.985,1690.63,1690.2075,1689.76,NA,NA,NA,1690.76,1690.21,1689.64,1689.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42007400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1694.95,1695.15,1695.066667,1694.67,1694.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1695.58,1695.43,NA,1695.06,NA,1694.68,NA,1694.58,1694.58,1694.38,1694.33,1694.28,NA,1695.55,NA,NA,NA,1696.75,NA,NA,NA,NA,NA,NA,1695.805,1695.98,1695.31,1694.965,1694.64,NA,NA,NA,1695.48,1695.18,1694.71,1694.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
