,X,lakeid,m199005,m199006,m199007,m199008,m199009,m199010,m199105,m199106,m199107,m199108,m199109,m199110,m199205,m199206,m199207,m199208,m199209,m199210,m199305,m199306,m199307,m199308,m199309,m199310,m199405,m199406,m199407,m199408,m199409,m199410,m199505,m199506,m199507,m199508,m199509,m199510,m199605,m199606,m199607,m199608,m199609,m199610,m199705,m199706,m199707,m199708,m199709,m199710,m199805,m199806,m199807,m199808,m199809,m199810,m199905,m199906,m199907,m199908,m199909,m199910,m200005,m200006,m200007,m200008,m200009,m200010,m200105,m200106,m200107,m200108,m200109,m200110,m200205,m200206,m200207,m200208,m200209,m200210,m200305,m200306,m200307,m200308,m200309,m200310,m200405,m200406,m200407,m200408,m200409,m200410,m200505,m200506,m200507,m200508,m200509,m200510,m200605,m200606,m200607,m200608,m200609,m200610,m200705,m200706,m200707,m200708,m200709,m200710,m200805,m200806,m200807,m200808,m200809,m200810,m200905,m200906,m200907,m200908,m200909,m200910,m201005,m201006,m201007,m201008,m201009,m201010,m201105,m201106,m201107,m201108,m201109,m201110,m201205,m201206,m201207,m201208,m201209,m201210,m201305,m201306,m201307,m201308,m201309,m201310,m201405,m201406,m201407,m201408,m201409,m201410,m201505,m201506,m201507,m201508,m201509,m201510,m201605,m201606,m201607,m201608,m201609,m201610,m201705,m201706,m201707,m201708,m201709,m201710,lakeid
441,91594687,10001400,4.390203877,8.326630482,6.363662789,2.674744478,1.707990111,1.814339266,7.439758736,3.046678927,5.698419592,3.08168716,5.406523877,1.259381923,1.546277355,3.675084639,4.949453713,3.959104296,4.709774812,2.509189419,4.989994346,7.165720387,5.632948495,7.192779458,2.519133941,0.950397509,1.748994663,3.498819883,4.581084327,4.624600659,4.322378746,4.367389555,3.020237446,3.442067506,4.569918342,5.124579457,2.417151005,4.11152991,3.080085557,4.233643014,1.810955086,2.432390666,1.49343403,3.162643125,2.026972429,3.886257642,9.5886559,5.485012918,2.644657581,1.944968951,4.21545632,6.312808348,2.910771104,5.229609172,1.775767259,2.626249769,6.385996494,4.373977164,5.35264047,3.759831874,2.264558816,1.145844043,4.331240709,5.21351003,5.434208096,2.995296755,2.080739864,1.195559889,4.579638073,5.225710641,2.127338409,3.194434943,2.97511418,1.31601218,2.580271714,8.35151606,5.460545906,6.719478911,4.065836132,4.325176743,5.498277533,4.525116575,2.509927988,1.035330964,2.216950652,0.827910664,6.80188801,4.138394819,4.666505081,2.064974795,4.800127251,2.922214695,3.625126542,5.206048924,2.683288063,4.323618958,6.071229368,4.23817562,2.419831127,3.534638322,2.006050556,6.606328978,3.46864824,0.545882192,2.319708088,2.293165656,1.957527104,7.255828291,5.062548783,4.664059715,3.205652119,3.372316706,2.437987189,2.777825425,2.143268357,2.132982271,0.992944755,3.254439876,2.014701667,5.795946633,0.76142126,6.322430355,2.603792792,6.341491713,4.061680193,5.379033324,6.422911105,1.622631683,5.030106095,4.556524436,5.956224974,3.135381602,0.617402634,0.731776047,9.632524255,4.374311309,4.157796936,1.833854763,0.48258187,1.101994597,5.328440051,7.111571312,3.312699104,1.580492709,1.609007566,3.601342198,4.435610902,9.962352421,2.17005125,2.900410431,1.847157781,1.097351893,4.687599293,4.170700357,6.840988774,3.458388367,4.108367305,2.887955265,2.939382308,4.143856491,6.373643951,8.480017759,5.733533348,2.951475164,5.050068765,3.520243793,2.912406711,6.984541817,1.687790002,4.742231086,10001400
442,120020917,31043800,1.089462096,4.41454867,2.352029525,1.796050418,1.908458961,3.486010134,3.150810368,3.052836108,3.546883541,3.160405169,5.30642659,1.495258826,1.030137867,3.858445088,4.706180786,5.199426934,2.637250687,0.63430428,3.346550161,4.794257164,8.208631764,4.508363351,2.269059745,0.824306571,1.930257055,9.613320132,3.23861147,1.824785976,2.624306748,3.099011745,2.421771293,1.302696191,7.951671864,5.938727925,3.189184723,3.982875479,1.686846703,3.973322836,6.258217985,1.690434508,4.185842122,3.619319484,1.956664285,5.171714937,4.898116027,1.955942602,2.736208926,2.452573625,3.935296595,5.646970381,2.239969025,1.922723825,2.758807155,3.737273678,6.199225083,4.839977364,10.04208195,5.032492002,3.907096873,1.413515133,3.537857339,4.670881569,2.426198959,4.692868981,2.224049201,2.638061889,4.216470073,3.1348399,2.57247033,3.162523463,1.894802455,3.068257908,1.776082249,4.761996627,4.410000642,6.423501174,2.905639681,2.147107432,2.958486433,3.184230136,4.447364216,1.283037189,2.193451328,1.340302147,4.002057776,1.25945886,4.166623861,1.999066342,7.510118306,3.295533893,4.674786026,5.070413778,1.728594307,5.606430873,3.163200018,3.883372769,3.37483121,2.470511995,1.915858801,4.156719079,2.795895961,2.713433007,4.73414211,3.161787108,2.615309273,1.519118238,5.255760148,4.197573995,2.577745659,4.588890235,2.766528976,0.91158022,4.277911052,3.060328461,1.585240481,3.12248906,3.058370387,4.004852633,1.061209286,4.067900484,3.19071876,4.844383985,4.739664709,4.592303758,4.583238264,2.461721214,3.463672626,6.486244842,3.551974537,3.875278463,1.551819153,1.147090296,6.25247704,6.74995559,5.018660426,1.990870299,0.582907567,1.346286888,2.886647599,3.838030713,3.959510239,2.277924605,1.839817971,3.232696121,3.526579514,8.299591651,2.905462752,3.012894402,1.794953424,1.429245474,6.511663293,3.358873129,3.196177507,2.660264994,3.284158483,2.258439787,1.256055065,4.558414772,4.679146707,5.16473411,5.791986008,1.05096672,1.915976092,4.571493154,2.683952915,5.700431183,4.142982433,2.03241384,31043800
443,120017995,2011000,3.892844062,8.260840516,6.067628572,2.943470804,1.865963792,2.160879104,7.336053221,3.274050186,5.315442499,2.976903545,5.739154,1.388494278,1.615345183,3.354574429,4.978062542,3.538304912,3.997495858,2.006589137,4.803908122,6.590390408,5.265416923,6.589564411,2.365900906,1.216875519,1.618347431,3.358737381,5.132792837,3.862814859,4.116463699,4.422492194,2.970311228,3.619738434,4.955832055,6.625841605,2.249559214,3.912389416,3.180674296,3.612400074,2.17748524,1.796331964,1.551489494,3.348959214,1.650872547,3.673559402,8.887882534,5.027505335,2.381252214,1.882729069,3.999083688,5.50178637,2.670892916,5.135644938,1.770879005,2.351270952,6.209974904,4.825716935,5.244520664,3.881546497,2.344297905,1.030684753,3.594624538,4.318952774,5.401688124,2.643226022,2.21835895,1.280171846,4.435383483,4.676731285,2.319794391,2.966525919,2.810623608,1.416363318,2.708571007,7.578970633,6.267900316,6.292151326,4.6897873,4.37966545,5.45504491,4.700621216,2.861758797,0.904800208,2.683287639,1.05815245,6.737620404,3.632863064,3.740277265,1.877457785,4.814112626,3.431471216,3.53863314,5.178364264,2.403486773,3.929381069,5.873609919,5.227389775,2.422411398,3.419490206,1.97411071,6.376420335,3.321432427,0.70575959,1.920526674,2.107511784,2.430276363,6.187740338,4.371808516,5.975650223,3.382671112,2.59257454,2.422875536,1.88416663,2.848689845,2.336280522,0.950244355,3.346029909,2.278109469,5.727097436,0.931263702,6.210789053,2.697781996,6.312735307,4.213159034,6.133222944,5.873133044,1.918170913,6.21359076,3.95655617,7.509255146,4.19602108,0.733818581,0.864325528,11.28101909,3.623493,3.342104573,1.109314818,0.426089157,0.859944576,3.512872696,7.131278339,3.802014501,0.708548833,2.508147917,3.341275679,5.842470684,7.285728906,2.088586876,3.145261871,1.35744428,0.852813027,5.361393853,4.633982746,7.080959157,4.524243568,2.979144749,4.086746881,2.943736139,2.982185721,7.197691441,7.407822885,4.573436185,2.735348344,4.772492835,4.022938854,2.349513945,5.453625817,1.845545646,5.617936109,2011000
444,80006845,1010100,1.907639819,5.588416689,3.448799933,2.499681473,2.137450751,3.545254188,4.685940153,3.500430149,4.321500526,2.603506383,4.931157533,1.509090809,1.493309554,3.187594919,4.372858524,4.247567037,2.161478547,1.068247634,4.203518755,4.388803398,6.526409346,4.693664607,2.1357354,1.082094943,1.697187753,7.054645707,4.65764646,2.756418481,3.490832946,3.378886293,2.47427737,2.099987535,6.403607453,7.552046748,2.63447596,3.613969228,2.489884068,3.155297055,4.408817488,1.726915591,3.411150582,3.496326545,1.694273128,4.108998635,5.250197747,2.88027919,2.374140445,1.963736878,3.594671123,5.042365719,2.773820639,2.948692644,2.514825625,2.968913822,5.605691012,5.039632348,7.630501859,4.571130416,3.249568645,1.304936157,3.033230613,4.246393709,3.587823615,3.740989348,1.682557919,2.015588971,4.092637988,3.930717903,2.626894208,3.132953686,1.917674317,2.086035644,2.105271283,5.323598918,5.636862587,5.847725279,4.373148357,3.147727938,3.661470792,4.451423645,4.180272635,1.25840727,2.893211715,1.329307717,5.04269095,2.433080295,3.487642316,2.280521968,6.525162136,3.46664848,4.233780244,5.034730967,1.548537058,2.989852092,4.091321721,5.147355921,2.769938988,2.738506289,1.807752413,4.154889023,3.047700854,1.226523785,2.401274443,2.517711541,2.336374437,2.764147857,5.035224606,4.755177722,3.088599486,4.655813273,2.893172769,1.917575556,4.211871568,3.205195932,1.331206763,3.056423454,3.022065331,4.321973548,0.996151342,5.338086745,3.032903419,5.653936246,5.016358965,6.241612603,5.404675119,2.721629493,5.054795349,4.798159599,4.753824655,4.477735351,1.116443375,1.105206588,7.919995448,5.160415565,4.599050886,1.621257579,0.503040145,1.14594982,3.521906109,5.207058374,2.71707417,1.409658032,2.478977428,3.984224221,4.620896367,7.936045731,2.618348921,4.063010973,2.860436804,1.218221181,5.931002224,3.661527592,4.987354335,3.531396319,3.603644904,2.932584622,1.73958371,3.621530799,6.727471324,6.157253602,4.705314805,1.645590418,3.001042618,4.21756966,3.128117954,5.922426027,3.802859909,3.606566724,1010100
445,80002665,31014100,1.181346826,4.798200642,2.267647778,1.756144975,2.224422314,3.749139704,3.427860889,3.240060177,4.059306145,2.661437168,5.547558281,1.607023232,1.444725334,3.7232267,4.441347073,5.178848343,2.764295366,0.736622536,3.424971741,4.347371488,8.271230537,4.366387936,2.226546181,0.904224058,2.043115213,8.888722588,3.436405575,2.19285075,3.221843552,3.095509914,2.369994806,1.403213118,7.40378841,6.162567184,3.338374477,4.073886028,1.797200891,3.953267323,5.726672668,1.904307338,3.880826765,3.56879664,1.890792679,4.992619286,4.417027405,1.968933549,2.698704025,2.404389126,3.589200624,5.259344765,2.585638081,2.122247993,3.199120449,3.799788013,5.661273365,4.631935711,10.19088287,4.80631815,4.246402977,1.523824126,3.286038837,4.598268745,2.732783394,4.770608621,2.144155722,2.725016869,4.345616489,3.077748411,2.754581635,3.493980932,1.815746281,3.097994719,1.773418353,5.314795216,4.665565857,5.93825235,3.02829796,2.18521714,2.906528784,3.536783524,4.516515038,1.609088529,2.57523996,1.342819529,4.342757332,1.427535141,3.865363604,2.176840139,6.986030098,3.385842117,4.531700756,5.060748913,1.69252404,2.762396503,2.924295727,3.828923218,3.466908909,2.550536718,2.072773336,2.903752792,2.4924713,1.608392029,2.852709496,3.241388775,2.316021803,1.571354969,5.323507874,4.272253204,2.564479044,4.664264816,2.771200871,1.18292702,4.12712743,3.05083988,1.651923352,2.972783072,2.925518459,4.169140564,0.941981683,4.013302692,3.154543867,4.700076794,4.340703243,4.823451485,4.813423065,2.548504448,3.457780664,5.844089874,3.720454687,3.748674225,1.482375504,1.165831608,6.150744896,6.22451429,5.070482071,1.888846638,0.653561492,1.463583481,2.994568949,4.046539474,3.717611839,2.180038574,1.876817689,3.1949846,3.782298344,7.710343018,2.753259884,2.817632561,1.996399515,1.400156775,6.063031651,3.47347294,3.119179123,3.169194016,4.052043922,2.30601302,1.414656959,4.845151257,4.875511143,5.145636364,5.461130329,1.151138729,2.211658119,4.51909647,2.659721403,5.999022205,4.460699177,2.302567991,31014100
446,120018022,2004500,3.951556268,8.421972134,6.916816093,3.163442656,1.84326322,1.767400172,8.353496552,2.040384125,5.436684344,4.041513072,6.924898289,1.755332995,1.395363649,3.736547364,6.187035154,3.659498232,4.934251715,2.309257295,4.361959883,7.219539625,5.960183462,8.258475551,2.489106655,1.255836346,1.516808174,2.710583793,4.251944454,3.386581721,3.988668707,5.619151337,3.480141313,4.16125234,6.171360599,5.376908037,2.340945288,4.679803477,3.242608,4.169322667,1.939060578,1.488770397,1.392859971,3.692472767,1.850637705,4.328961125,10.23418264,5.312087871,2.363414941,2.231119597,4.199695605,5.825128979,2.678593176,6.065369906,1.924823028,2.352462265,6.604753335,5.132185265,5.617130386,4.415461893,2.381296617,0.79581417,3.909442292,4.316865762,5.536455949,3.273310372,3.266971111,1.227263225,4.772820172,4.477794047,2.093022276,3.280631083,3.242838948,1.42239673,2.98171718,9.011221285,6.639880587,6.497166121,4.314052688,5.28585856,6.45595577,3.867729576,2.317158593,0.810844984,2.274047013,1.019417789,6.974671876,3.369897895,4.384433181,1.544773124,3.983229443,3.934951155,3.563420216,5.364266731,2.936681147,4.059376098,5.673787382,5.266547539,2.754060348,3.967925964,2.155096672,7.719898595,3.45865534,0.568061723,2.643290758,1.756180569,2.355179433,6.048302774,6.066692653,4.001972702,2.919879436,2.942810747,2.308484139,2.543062554,2.079310249,2.100778147,0.503591471,2.747860467,2.195057277,6.44424555,0.388089262,6.253301515,2.833950502,6.058551647,4.465552242,5.962286702,5.459432001,1.668083306,4.431412291,4.07385268,9.493672018,4.568730637,0.65769715,0.790275852,8.578453594,3.586726065,4.948936763,1.440076832,0.406487725,1.286845715,6.146600352,7.317025344,3.067977746,1.156780967,1.442048086,3.840259287,4.395017695,9.374218552,1.979662524,3.385221525,2.124283102,1.389118164,5.45070491,4.432949366,6.507896759,3.049246947,4.381293209,3.116197445,2.3637136,4.523446948,6.996381,9.087209313,5.593918553,3.114775587,5.884245201,3.242938342,2.605249617,7.11024876,1.406774773,4.70358596,2004500
447,58126461,21014000,2.193421668,5.90075593,1.896606208,2.935321421,1.963376099,3.107917952,3.000087205,6.828420278,3.715830635,2.819762402,4.250549893,0.709663352,2.286867096,4.484960724,3.834244926,1.499193022,1.36281326,0.370229682,5.25189116,4.703350055,5.8958561,2.088151751,1.863979711,0.57070556,1.782710862,2.252549929,4.320757229,2.625488738,2.436426341,3.911346348,2.922310402,3.333931697,5.453912891,5.079094674,4.480618661,3.333354245,4.029364638,2.618561699,3.129043469,1.319347409,2.507537022,4.096649783,1.718466489,3.395353425,5.556577073,4.326229873,1.264555173,1.916461514,3.861486838,4.592545954,4.459570708,3.0316158,0.942402565,5.250069847,4.845663852,4.019954112,3.530439297,4.741414058,3.222977704,0.469223746,3.355655923,3.091316373,4.737850065,1.7446682,1.115944562,1.758780177,2.280161852,2.423482626,3.680627052,1.966393843,2.639241834,1.120733656,2.537970855,2.710588479,7.900441915,3.56921119,1.553395785,2.116641564,3.268101308,8.898101382,2.971441794,0.357068322,2.396047566,1.061125582,3.938854444,3.592351497,3.782855695,2.8546167,4.21791394,2.122994808,3.182700193,6.467568025,2.806253868,5.760038027,5.640408219,2.525332509,1.588215094,2.152037114,1.147444904,3.31201259,4.829268532,0.547942819,2.493584465,2.089802267,0.834371616,1.644347596,4.745432709,3.984257189,2.089274455,4.623789831,3.32871384,2.128315148,2.724191692,4.655149684,0.310521749,4.033036298,1.23807483,3.51574893,1.713295329,6.336306432,2.397988099,3.470963739,5.591336118,7.266686071,6.055881003,2.882072371,5.189891455,2.764841492,8.744030055,4.930574305,0.740164053,1.332161702,5.212180318,3.375984376,3.266695678,1.523437401,0.092723714,0.831202935,3.120552372,6.24296452,2.191904841,1.923567297,2.307424621,3.893081779,4.718233056,6.740359787,2.418809596,6.723013513,2.379462294,0.789307523,5.396876327,3.407634176,4.304849136,5.184132115,1.054580145,2.065634405,2.065288732,1.859773321,7.093929683,5.013668128,2.157594072,2.698369936,2.754401568,4.050418547,3.131656144,7.449570115,3.804008768,2.789636243,21014000
448,91686757,82016200,3.82865463,8.140577997,5.954705477,3.541476437,1.847196094,1.975325244,7.952205965,2.968902349,5.733131817,3.422642555,6.890367849,1.747643794,1.447448373,3.409872225,5.341734886,3.28461802,4.282733474,2.220234071,4.55230988,6.971875007,5.301347903,7.008182287,2.367698039,1.218341538,1.66289826,2.998750278,5.53268889,3.666521634,4.429195268,4.698105519,3.2350564,3.8458645,5.458252226,6.356997115,2.283016801,4.532987697,3.241328205,4.04686124,2.269601941,1.793908485,1.707827713,3.634284786,1.773524897,4.010171788,9.492503779,5.019782373,2.512573821,2.058441026,4.144733054,5.277238778,2.667258348,5.947200298,1.840866055,2.58370081,5.954641955,4.877727474,5.381113836,4.200994185,2.312147362,0.937211616,3.581441368,4.485626153,5.259240048,2.821031846,2.464679411,1.204288738,4.457083634,4.572314262,2.190694298,3.402837345,2.899544954,1.442183886,3.031208685,7.792759078,5.791811432,6.762770653,5.112436226,5.165433407,6.205071688,4.033783606,3.114970258,1.054901762,2.475817612,1.132737134,7.012267794,3.302966867,3.776899951,2.078434144,4.345948151,3.783138377,3.367946029,5.1715312,2.457976631,3.685327785,5.342756135,5.155810016,2.5730912,3.720188073,1.846084152,6.675894942,3.286516309,0.744743262,3.102686593,1.931776668,2.278131604,5.913211618,5.493014812,4.689860582,3.183484146,3.291616218,3.063970821,2.422441193,2.405417459,2.156814422,0.805882582,2.755556396,2.206409335,5.694035803,0.580946377,6.054954699,2.952800632,6.196865899,4.482975755,5.902812072,6.06969738,1.607495964,4.617721796,4.001305802,8.102453027,4.053290367,0.850107781,0.805613875,8.894860881,3.816882151,4.659665142,1.595631446,0.415799094,1.210997726,5.305974824,6.689684323,2.897926382,1.142118156,1.749755008,3.74263072,4.520202398,8.732946192,1.948084405,3.736890282,2.730953029,1.345710976,5.102187089,4.229755027,6.346687862,3.777937242,4.415645736,3.210182565,2.361604248,4.057136059,6.838757924,8.297723361,5.2142413,2.967029299,5.401647329,3.577977078,2.878254618,6.588067157,1.661346589,4.401070935,82016200
449,91692023,82011602,4.010618891,8.428565979,6.551528454,3.004505396,1.769466962,1.72257047,7.952326434,2.262668303,5.453312329,3.758798156,6.56073291,1.772510086,1.342494896,3.622289283,5.703905037,3.603378364,4.98590953,2.399184465,4.500313679,7.170362552,5.803029197,7.765177591,2.427071333,1.164391484,1.641241959,2.948977709,4.473884583,3.774507625,4.358326094,5.161455711,3.326592888,3.905543055,5.531472206,5.339613301,2.319779703,4.613789967,3.151123081,4.341659137,1.941664968,1.753997718,1.482806104,3.589204822,1.906153236,4.162844862,10.18848201,5.305503164,2.531708785,2.139526163,4.291764396,6.049331938,2.737861395,6.061802387,1.908073204,2.479931797,6.434974262,4.826151439,5.489492689,4.192081315,2.315012796,0.898142738,3.938271931,4.77556215,5.443567821,3.30888013,2.881001847,1.174806305,4.649647645,4.76367821,2.136899846,3.310249431,3.182662385,1.403596469,2.912672145,8.886538097,5.876734665,6.821107115,4.37274674,5.102368968,6.259174551,3.923164095,2.426038946,0.916425117,2.206871714,0.991528562,6.962661198,3.5334895,4.313996928,1.789546251,4.16063697,3.627802304,3.511984995,5.244957175,2.692826203,4.132941178,5.661820889,4.865069117,2.685794013,3.690129008,2.079069955,7.272396973,3.418681622,0.647926782,2.877482006,1.955118145,2.334854262,6.767654896,5.711476735,4.153511047,2.936324494,3.105831044,2.60217057,2.619820084,2.024805478,2.063489267,0.734904315,2.841238328,2.192751578,6.262406213,0.472677865,6.190924781,2.829419204,6.221845627,4.425481864,5.725463118,6.120364394,1.562072618,4.369407858,4.213765689,8.778279441,4.089763778,0.704881481,0.776213365,8.459557533,4.056755611,4.79685797,1.69131812,0.433129047,1.344813177,6.073112556,6.814895902,3.059326717,1.29133359,1.497537936,3.702361209,4.309573446,9.41431427,1.985063553,3.606794391,2.106917007,1.424095222,5.142641612,4.49474471,6.44233363,3.264460972,4.386760099,2.965543474,2.457992383,4.466298376,6.731014388,8.964684895,5.715286119,3.121088811,5.806449754,3.450261184,2.944569486,6.922767026,1.416765213,4.570407186,82011602
450,91692211,82009000,4.033592905,8.445186887,6.421468394,2.923510211,1.739860092,1.716191173,7.785709041,2.342059272,5.452732631,3.639231614,6.405249051,1.760940092,1.322468621,3.577002934,5.522716182,3.57185609,5.029811382,2.431467465,4.566716467,7.145224435,5.75521619,7.574099677,2.407350983,1.131578207,1.688562444,3.050129073,4.498844964,3.950997864,4.499050277,4.990398611,3.275093215,3.803148917,5.298039845,5.324999673,2.313474791,4.588083131,3.121796267,4.388444492,1.933264068,1.857756989,1.523772699,3.541293825,1.922531145,4.096310139,10.15081011,5.292122637,2.590816464,2.10238954,4.323620251,6.162343843,2.752816337,6.040405546,1.916818193,2.503971883,6.385530676,4.706216403,5.456807886,4.110019275,2.285965988,0.93583187,3.934231792,4.948418617,5.411508424,3.321208273,2.749743666,1.154652442,4.660607679,4.855803217,2.153120177,3.312956231,3.179106644,1.397634574,2.880873884,8.896119118,5.724921158,6.86343302,4.386316776,5.009128298,6.17243794,3.985601595,2.436023133,0.949560327,2.182437113,0.979081707,6.942299979,3.610148226,4.322084495,1.877987419,4.241272722,3.511685746,3.503795283,5.232042517,2.673982416,4.200863361,5.757739408,4.708476612,2.692150627,3.584438494,2.093078,7.181640216,3.409084048,0.673498392,2.928923334,2.00756434,2.301575014,7.026667936,5.602874688,4.225297451,2.940219777,3.178332908,2.653732061,2.638751541,2.018089805,2.056254659,0.823571265,2.895360129,2.190443856,6.212322235,0.512227263,6.174169268,2.819793088,6.281149183,4.438345092,5.665195669,6.369574887,1.536559582,4.307307311,4.324181352,8.53106199,3.939858845,0.715063913,0.779974231,8.423306601,4.262719631,4.727208478,1.762652602,0.444189493,1.364759019,6.039676462,6.635485172,3.044744968,1.335230691,1.526849202,3.662711654,4.287674836,9.398239681,2.004372256,3.693849121,2.128861836,1.426800013,5.033522946,4.494496959,6.424724511,3.347101075,4.349570547,2.914476497,2.488766909,4.416286469,6.634855407,8.936549323,5.736281395,3.119846037,5.792235102,3.525813818,3.084153993,6.882808004,1.438667825,4.540963786,82009000
